PVT mode	2				
PVT dimension	3
PVT num of pts	2071
PVT cyclic	0				
PVT pos absolute	1				
PVT time absolute	0
PVT data start			
	0.03333	71.0617	-1.03810381	26.0121	14.85148515	74.5094	14.71347135
	0.03333	71.0285	-0.95409541	26.5234	15.82958296	74.9992	14.67746775
	0.03333	71.0053	-0.438043804	27.0701	16.97569757	75.4857	14.51545155
	0.03333	70.9915	-0.390039004	27.6506	17.85778578	75.9688	14.47344734
	0.03333	70.9863	0.078007801	28.2634	18.91389139	76.4483	14.29942994
	0.03333	70.9888	0.072007201	28.9071	19.7119712	76.9241	14.25142514
	0.03333	70.9983	0.498049805	29.5802	20.67806781	77.3962	14.07740774
	0.03333	71.014	0.444044404	30.2811	21.38013801	77.8645	14.02340234
	0.03333	71.035	0.816081608	31.0082	22.25022502	78.3288	13.83738374
	0.03333	71.0608	0.732073207	31.7603	22.88028803	78.7891	13.78337834
	0.03333	71.0904	1.04410441	32.5357	23.64836484	79.2453	13.59135914
	0.03333	71.1231	0.918091809	33.3329	24.18841884	79.6973	13.53135314
	0.03333	71.158	1.176117612	34.1504	24.86648665	80.145	13.33333333
	0.03333	71.1945	1.01410141	34.9868	25.32253225	80.5882	13.26132613
	0.03333	71.2317	1.218121812	35.8405	25.90459046	81.027	13.06930693
	0.03333	71.2688	1.00810081	36.71	26.27062706	81.4612	12.98529853
	0.03333	71.3051	1.170117012	37.5938	26.76267627	81.8907	12.78727873
	0.03333	71.3397	0.906090609	38.4904	27.03870387	82.3154	12.69726973
	0.03333	71.3719	1.02610261	39.3982	27.43474347	82.7352	12.49324932
	0.03333	71.401	0.720072007	40.3159	27.63276328	83.1501	12.40324032
	0.03333	71.4261	0.786078608	41.2419	27.93279328	83.5599	12.18721872
	0.03333	71.4464	0.432043204	42.1746	28.03480348	83.9645	12.09120912
	0.03333	71.4612	0.456045605	43.1126	28.25082508	84.3639	11.87518752
	0.03333	71.4697	0.054005401	44.0544	28.26282628	84.7579	11.76717672
	0.03333	71.4711	0.030003	44.9985	28.38883888	85.1497	11.74317432
	0.03333	71.4646	-0.420042004	45.9433	28.30483048	85.5424	11.82118212
	0.03333	71.4494	-0.492049205	46.8873	28.34083408	85.9356	11.77317732
	0.03333	71.4248	-0.98409841	47.8291	28.17281728	86.3294	11.85718572
	0.03333	71.3899	-1.110111011	48.7672	28.11881188	86.7235	11.79117912
	0.03333	71.3441	-1.638163816	49.7	27.85478548	87.1178	11.86918692
	0.03333	71.2865	-1.818181818	50.626	27.71077108	87.512	11.78517852
	0.03333	71.2162	-2.400240024	51.5438	27.36273627	87.906	11.85718572
	0.03333	71.1327	-2.610261026	52.4518	27.12271227	88.2997	11.76717672
	0.03333	71.035	-3.252325233	53.3485	26.68466847	88.6928	11.82118212
	0.03333	70.9225	-3.498349835	54.2325	26.36063606	89.0852	11.72517252
	0.03333	70.7942	-4.200420042	55.1021	25.82058206	89.4767	11.76717672
	0.03333	70.6495	-4.482448245	55.956	25.41854185	89.8672	11.66516652
	0.03333	70.4875	-5.238523852	56.7926	24.78247825	90.2564	11.68916892
	0.03333	70.3076	-5.556555656	57.6105	24.29642964	90.6442	11.58115812
	0.03333	70.1088	-6.372637264	58.408	23.55835584	91.0305	11.59915992
	0.03333	69.8905	-6.726672667	59.1837	22.98829883	91.415	11.47314731
	0.03333	69.6518	-7.596759676	59.9362	22.16621662	91.7976	11.48514851
	0.03333	69.392	-7.99279928	60.6638	21.49414941	92.1781	11.34713471
	0.03333	69.1103	-8.910891089	61.3652	20.59405941	92.5563	11.34713471
	0.03333	68.8059	-9.354935494	62.0388	19.8259826	92.9321	11.20312031
	0.03333	68.478	-10.3210321	62.6831	18.83588359	93.3053	11.19111911
	0.03333	68.1259	-10.80708071	63.2966	17.97779778	93.6758	11.04110411
	0.03333	67.7488	-11.82118212	63.8777	16.89168917	94.0432	11.00510051
	0.03333	67.3459	-12.35523552	64.4251	15.95559556	94.4076	10.86108611
	0.03333	66.9164	-13.41734173	64.9372	14.77347735	94.7687	10.80708071
	0.03333	66.4596	-13.99339934	65.4125	13.74737474	95.1263	10.65106511
	0.03333	65.9746	-15.10951095	65.8495	12.47524752	95.4803	10.59105911
	0.03333	65.4608	-15.72157216	66.2466	11.35313531	95.8304	10.4170417
	0.03333	64.9172	-16.89768977	66.6025	10.0030003	96.1766	10.3570357
	0.03333	64.3432	-17.54575458	66.9155	8.778877888	96.5187	10.1710171
	0.03333	63.738	-18.76987699	67.1842	7.344734473	96.8564	10.0930093
	0.03333	63.1008	-19.46594659	67.4072	6.03660366	97.1896	9.900990099
	0.03333	62.4307	-20.74407441	67.5827	4.494449445	97.5182	9.816981698
	0.03333	61.7275	-21.45214521	67.7099	3.138313831	97.8419	9.606960696
	0.03333	60.9927	-22.64026403	67.7895	1.638163816	98.1606	9.516951695
	0.03333	60.2286	-23.21032103	67.8232	0.384038404	98.4741	9.294929493
	0.03333	59.4375	-24.26042604	67.8124	-1.03210321	98.7823	9.198919892
	0.03333	58.6216	-24.69846985	67.7588	-2.184218422	99.0849	8.95889589
	0.03333	57.7833	-25.60456046	67.6637	-3.522352235	99.3819	8.862886289
	0.03333	56.9248	-25.91059106	67.529	-4.560456046	99.673	8.604860486
	0.03333	56.0483	-26.68466847	67.3559	-5.826582658	99.9574	8.460846085
	0.03333	55.1561	-26.85268527	67.1461	-6.762676268	100.235	8.196819682
	0.03333	54.2506	-27.48274827	66.9012	-7.932793279	100.504	7.944794479
	0.03333	53.3339	-27.52475248	66.6226	-8.784878488	100.767	7.836783678
	0.03333	52.4083	-28.01680168	66.312	-9.852985299	101.023	7.524752475
	0.03333	51.4761	-27.92079208	65.9708	-10.62106211	101.272	7.416741674
	0.03333	50.5396	-28.27482748	65.6007	-11.58715872	101.514	7.104710471
	0.03333	49.601	-28.04680468	65.2031	-12.27122712	101.749	6.99669967
	0.03333	48.6626	-28.26282628	64.7797	-13.13531353	101.977	6.684668467
	0.03333	47.7267	-27.89678968	64.3318	-13.74137414	102.199	6.636663666
	0.03333	46.7955	-27.98079808	63.8612	-14.49744974	102.413	6.204620462
	0.03333	45.8714	-27.47074707	63.3694	-15.01350135	102.622	6.336633663
	0.03333	44.9565	-27.42874287	62.8578	-15.68556856	102.824	5.784578458
	0.03333	44.0532	-26.77467747	62.3282	-16.09360936	103.019	5.916591659
	0.03333	43.1638	-26.59465947	61.7819	-16.68766877	103.208	5.424542454
	0.03333	42.2905	-25.80858086	61.2206	-16.99369937	103.391	5.556555656
	0.03333	41.4355	-25.49654965	60.6458	-17.49774977	103.568	5.064506451
	0.03333	40.6012	-24.56645665	60.059	-17.71377138	103.739	5.196519652
	0.03333	39.7898	-24.12241224	59.4619	-18.11581158	103.903	4.644464446
	0.03333	39.0037	-23.04830483	58.8559	-18.24782478	104.062	4.896489649
	0.03333	38.245	-22.47824782	58.2427	-18.54785479	104.215	4.284428443
	0.03333	37.5161	-21.26012601	57.6237	-18.59585959	104.361	4.476447645
	0.03333	36.8192	-20.55805581	57.0006	-18.79387939	104.503	4.04440444
	0.03333	36.1566	-19.20192019	56.3748	-18.75787579	104.638	4.056405641
	0.03333	35.5306	-18.36183618	55.748	-18.85388539	104.768	3.744374437
	0.03333	34.9435	-16.86768677	55.1216	-18.73387339	104.892	3.696369637
	0.03333	34.3975	-15.89558956	54.4972	-18.73387339	105.011	3.444344434
	0.03333	33.8949	-14.26342634	53.8765	-18.51185119	105.125	3.396339634
	0.03333	33.438	-13.15331533	53.2609	-18.42784278	105.233	3.084308431
	0.03333	33.029	-11.38913891	52.652	-18.10981098	105.336	3.096309631
	0.03333	32.6703	-10.1350135	52.0513	-17.93579358	105.433	2.724272427
